name,category_code,country_code,founded_year,funding_total_usd,funding_rounds,status
Lost Property Heaven,web,GBR,2010.0,405529.0,1,closed
Privacy Networks,software,USA,2002.0,2400000.0,1,operating
Tail-f Systems,software,SWE,2005.0,6340000.0,2,operating
Diversion,games_video,USA,2010.0,300000.0,2,closed
Unsocial,network_hosting,USA,2010.0,885000.0,2,operating
Vaultus Mobile,mobile,USA,2000.0,6000000.0,1,acquired
Deal Co-op,web,USA,2010.0,516000.0,2,operating
EATON,hardware,USA,1911.0,2400000.0,1,ipo
Handmark,mobile,USA,2000.0,10000000.0,2,acquired
ChowNow,hospitality,USA,2012.0,6658591.0,3,operating
Genomera,health,USA,2010.0,20000.0,1,operating
Spruce Media,enterprise,USA,2010.0,15819454.0,3,operating
Haiku Deck,mobile,USA,2010.0,4213350.0,3,operating
Cortex Healthcare,enterprise,USA,2009.0,60000.0,1,closed
Skyfire Labs,enterprise,USA,2006.0,40800000.0,5,acquired
Enlighted,cleantech,USA,2009.0,37565000.0,4,operating
OraBrush,manufacturing,USA,2010.0,3500000.0,3,operating
MorphoSys,biotech,DEU,,126000000.0,1,ipo
NinePoint Medical,medical,USA,,33000000.0,1,operating
Pentalum Technologies,cleantech,ISR,2009.0,15000000.0,5,operating
Widetronix,cleantech,USA,2003.0,785000.0,2,operating
Auspex Pharmaceuticals,biotech,USA,2001.0,67992742.0,4,operating
"ArrayPower, Inc.",cleantech,USA,2008.0,14000000.0,1,operating
Canvera Digital Technologies,software,IND,2007.0,7373000.0,2,operating
Zingfin,finance,USA,2013.0,15000.0,1,operating
Sopheon,software,USA,1993.0,129040.0,1,operating
Videolla,advertising,USA,2010.0,600000.0,2,operating
Derceto,software,USA,2003.0,2190000.0,1,operating
Mohive,software,NOR,,2000000.0,1,acquired
Above All Software,semiconductor,USA,2002.0,2100000.0,1,operating
H.BLOOM,ecommerce,USA,2010.0,16900000.0,3,operating
Mailgun,messaging,USA,2010.0,1100000.0,2,acquired
Xcedex,software,USA,2008.0,500000.0,1,operating
TRUSTe,enterprise,USA,1997.0,37000000.0,3,operating
Yumm.com,social,USA,2010.0,50000.0,1,operating
Involution Studios,consulting,USA,2004.0,10000.0,1,operating
Evolv,analytics,USA,2007.0,34250000.0,3,operating
HeyStaks,analytics,IRL,2008.0,2414980.0,2,operating
Linkable Networks,advertising,USA,2011.0,20729937.0,6,operating
Carrot Medical,medical,USA,,2400000.0,2,operating
Intio,software,USA,2005.0,8850000.0,2,operating
Prolong Pharmaceuticals,biotech,USA,,30000000.0,1,operating
Fisker Automotive,automotive,USA,2008.0,1451000000.0,9,operating
Polytouch Medical,medical,ISR,,830000.0,1,closed
miiCard,security,GBR,2010.0,3369151.0,2,operating
Aptera,automotive,USA,2003.0,36300000.0,3,closed
Agistics,software,USA,2005.0,2000000.0,1,acquired
K-MOTION Interactive,software,USA,1991.0,2000000.0,1,operating
Eptica,software,FRA,2001.0,2000000.0,1,operating
Affinimark Technologies,biotech,USA,,1359394.0,1,operating
Groupe Adeuza,software,FRA,1998.0,2880000.0,2,operating
i-design Multimedia,software,GBR,1991.0,1770000.0,1,operating
Ideal Binary,games_video,IRL,,1000000.0,1,operating
Newtron,software,DEU,1998.0,1510000.0,1,operating
Innovate Wireless Health,mobile,USA,2009.0,100000.0,1,operating
Integrated Development Enterprise,software,USA,1998.0,1500000.0,1,operating
Nova Ratio,software,DEU,1995.0,1300000.0,1,operating
Intoan Technology,software,FRA,2000.0,1220000.0,1,closed
eXludus Technologies,software,CAN,2003.0,1500000.0,1,operating
OpenPortal,software,FRA,,1210000.0,1,operating
Emos Futures,software,FRA,1998.0,1100000.0,1,operating
Simplee,medical,USA,2010.0,17800000.0,3,operating
SocialSmack,web,USA,2010.0,290000.0,1,operating
EverConnect,social,JPN,2010.0,200000.0,1,closed
Vishay Precision Group,hardware,USA,,25000000.0,1,ipo
Vessix Vascular,medical,USA,2003.0,27700000.0,2,acquired
Attolight,semiconductor,CHE,2008.0,800000.0,1,operating
Oligomerix,biotech,USA,2006.0,6500000.0,3,operating
Athersys,biotech,USA,,9000002.0,1,ipo
AtheroNova,biotech,USA,,4943764.0,3,operating
MobFox.com,mobile,AUT,2010.0,69830.0,1,operating
UltraSoC Technologies,hardware,GBR,2005.0,6011728.0,3,operating
gate5,mobile,DEU,1999.0,8114600.0,2,acquired
Connexity,advertising,USA,2011.0,5000000.0,3,operating
Clipsure,advertising,IRL,2009.0,726950.0,1,operating
Direct Vet Marketing,advertising,USA,2009.0,10594574.0,3,operating
QuantuModeling,software,CAN,,1000000.0,1,operating
Netfective Technology,software,FRA,2000.0,845000.0,1,operating
DriveABLE Assessment Centres,software,CAN,1998.0,808000.0,1,operating
Covelus,network_hosting,GBR,2003.0,789000.0,1,closed
Tigerstripe,mobile,USA,,750000.0,1,operating
Loco2,travel,GBR,2007.0,454575.0,1,operating
VIDA Software,mobile,ESP,2001.0,592000.0,1,closed
Revolver,software,ISR,2004.0,500000.0,1,operating
Arcos Technologies,network_hosting,ISR,,500000.0,1,operating
Xtract,advertising,FIN,2001.0,5479600.0,1,operating
RewardsForce,advertising,USA,2010.0,218000.0,2,operating
Akiban Technologies,enterprise,USA,2009.0,3200000.0,1,operating
ScaleDB,software,USA,2005.0,2100000.0,1,operating
CafeBots,web,USA,2010.0,5000000.0,1,closed
Cam-Trax Technologies,games_video,ISR,2007.0,200000.0,1,operating
ScaleXtreme,enterprise,USA,2010.0,13000000.0,2,operating
Solar Components,cleantech,USA,,2800000.0,1,operating
Kontiki,enterprise,USA,2000.0,19839650.0,3,operating
Farehelper,transportation,USA,2010.0,10000.0,1,operating
Marketing Munch,advertising,AUS,2010.0,25000.0,1,operating
Century Hospice,medical,USA,,20000000.0,1,operating
eduFire,education,USA,,1700000.0,2,acquired
Stanmore Implants Worldwide,biotech,GBR,,6452961.0,1,operating
Vimagino,advertising,IND,2009.0,85000.0,1,operating
Spanning Cloud Apps,enterprise,USA,2010.0,9000000.0,2,operating
Design2Launch,software,USA,1999.0,200000.0,1,acquired
Loud Mountain,consulting,USA,2009.0,750000.0,1,operating
LimeLife,news,USA,2004.0,20900000.0,5,acquired
appMobi,mobile,USA,2006.0,8100000.0,2,operating
Escape the City,web,GBR,2009.0,932413.0,1,operating
M:Metrics,mobile,USA,2004.0,18000000.0,2,acquired
JungleCents,ecommerce,USA,2009.0,1500000.0,1,operating
Nobao Renewable Energy Holdings,cleantech,CHN,,100000000.0,1,operating
Ziptr,software,USA,,6800000.0,1,operating
PicLyf,web,PHL,2009.0,41000.0,3,operating
Metabolic Solutions Development,biotech,USA,,32810000.0,3,operating
Keldeal,web,FRA,2010.0,277120.0,1,closed
peerTransfer,finance,USA,2009.0,15000000.0,3,operating
Jambool,finance,USA,2006.0,6000000.0,2,acquired
B-hive Networks,software,USA,2005.0,7500000.0,2,acquired
ALEXANDALEXA,ecommerce,GBR,2006.0,2316062.0,1,operating
Covertix,enterprise,ISR,2007.0,1000000.0,1,operating
VMware,software,USA,1998.0,368500000.0,2,acquired
Whodini,enterprise,USA,2010.0,2000000.0,1,operating
Compact Media Group,games_video,GBR,1995.0,26696495.0,1,operating
Touchstone Health,other,USA,,27500000.0,1,closed
DataContact,consulting,POL,,4230300.0,1,operating
The Float Yard,software,GBR,2010.0,166678.0,1,operating
"Relevance, Inc.",software,USA,2003.0,149074.0,1,operating
BizXchange,ecommerce,USA,2002.0,700000.0,1,operating
Datahug,analytics,IRL,2010.0,5500000.0,2,operating
Bouf,ecommerce,GBR,2007.0,275759.0,1,operating
Jajah,mobile,USA,2005.0,33000000.0,4,acquired
CTS Media,advertising,CHN,2005.0,11000000.0,2,operating
First Wind,cleantech,USA,,522000000.0,3,operating
Rolith,nanotech,USA,2008.0,5700000.0,2,operating
PAS-Analytik,analytics,DEU,2003.0,774895.0,1,operating
Neonga,games_video,DEU,,2817800.0,2,operating
mobile melting gmbh,software,DEU,2009.0,145390.0,2,operating
ViroXis,biotech,USA,2006.0,10795700.0,3,operating
eCert,messaging,USA,,8000000.0,1,operating
Yospace Technologies,mobile,GBR,1999.0,932783.0,1,operating
Ge.tt,web,DNK,2010.0,457590.0,1,acquired
Meta Industries,software,USA,2007.0,200000.0,1,operating
SuperDimension,medical,USA,1995.0,35800000.0,2,acquired
Convo Communications,messaging,USA,,500000.0,1,operating
Say-Hey,public_relations,USA,2009.0,95000.0,1,closed
Well,web,USA,2010.0,1000000.0,1,operating
Moonbasa,fashion,CHN,2007.0,20000000.0,1,operating
K-12 Techno Services,education,IND,,15000000.0,1,operating
Localocracy,web,USA,2009.0,172500.0,3,acquired
Atlantis Healthcare,health,NZL,1993.0,14270000.0,1,operating
OpenTable,web,USA,1998.0,48000000.0,3,ipo
Filmaster,games_video,POL,2010.0,517474.0,3,operating
Pinch Media,software,USA,2008.0,560001.0,3,acquired
40billion.com,social,USA,2008.0,1050000.0,3,operating
AxioMed Spine,medical,USA,2001.0,24100000.0,4,operating
DiagnosisOne,biotech,USA,1999.0,5000000.0,1,operating
IronPort Systems,hardware,USA,2000.0,61500000.0,2,acquired
Birchbox,ecommerce,USA,2010.0,11900000.0,2,operating
QderoPateo Communications,messaging,CHN,,3400000.0,1,operating
VetCentric,biotech,USA,,3000000.0,1,acquired
Spotlight Ticket Management,software,USA,2007.0,2500000.0,1,operating
Solar3D,cleantech,USA,,419500.0,2,ipo
WorldHeart,medical,USA,1996.0,32606439.0,2,operating
Ozsale,fashion,AUS,2006.0,14500000.0,1,operating
EspaceMax,fashion,FRA,1993.0,17498000.0,1,operating
Windeln.de,ecommerce,DEU,,19600000.0,2,operating
Tastebuds,music,GBR,2010.0,600000.0,1,operating
eYantra Industries,software,IND,2001.0,7500000.0,1,operating
2080 Media,news,USA,2008.0,41000000.0,5,operating
FuturaMedia,news,FRA,,2630000.0,1,operating
ConfortVisuel,ecommerce,FRA,2004.0,2570000.0,1,operating
Blue Buzz Network,news,USA,2006.0,1310000.0,1,closed
Proven.com,ecommerce,USA,2009.0,7280000.0,5,operating
Accela,software,USA,1999.0,50000000.0,2,operating
BasicGov Systems,software,CAN,2010.0,688530.0,2,operating
Spartz,web,USA,2009.0,9500000.0,2,operating
Kiha Software,software,USA,2008.0,20000000.0,1,closed
Liberty Hydro,cleantech,USA,,500000.0,1,operating
YellowPepper,finance,USA,2004.0,20000000.0,2,operating
Mind-NRG,biotech,CHE,2010.0,23522600.0,3,operating
Meta Pharmaceutical Services,enterprise,USA,2000.0,13500000.0,2,operating
ContraFect,biotech,USA,2008.0,28793158.0,3,operating
Odysii,software,ISR,,20000000.0,1,operating
HERO Network,finance,USA,2010.0,800000.0,2,operating
Microventures,finance,USA,2009.0,450000.0,2,operating
Ticket Evolution,software,USA,2010.0,3500000.0,1,operating
VIPstore.com,fashion,CHN,2009.0,15000000.0,2,operating
Quwan.com,ecommerce,CHN,,10000000.0,1,operating
YouBeauty,fashion,USA,2010.0,8600000.0,1,operating
Mail'Inside,messaging,FRA,,1020000.0,1,operating
Parkmobile,mobile,USA,2008.0,6300000.0,1,operating
LÃÂ©a et LÃÂ©o,enterprise,FRA,2007.0,674000.0,1,operating
In-Store Media Company,advertising,JPN,2001.0,583000.0,1,operating
Revel Systems,mobile,USA,2010.0,13800000.0,2,operating
SE Holdings and Incubations,software,JPN,1985.0,24000.0,1,operating
Good Thing,advertising,JPN,,11000.0,1,operating
Cloudcity,web,GBR,2007.0,5906548.0,1,closed
Straatum Processware,software,IRL,1998.0,5650000.0,1,operating
SDL Enterprise Technologies,software,USA,1998.0,6000000.0,1,operating
iversity,education,DEU,2011.0,1699790.0,3,operating
TLM Com,software,FRA,1998.0,1230000.0,1,operating
World Blender,games_video,USA,2010.0,12000.0,1,closed
Cappella Medical Devices,medical,IRL,2005.0,21649850.0,2,operating
dPoint Technologies,cleantech,CAN,2005.0,2600000.0,1,operating
Endgame,security,USA,2008.0,56250000.0,2,operating
Solx,medical,USA,,6950000.0,2,operating
Vermont Energy,cleantech,USA,,260000.0,1,operating
Oncolytics Biotech,biotech,CAN,,24000000.0,1,ipo
Katalyst Network,games_video,USA,2000.0,10000000.0,1,operating
Galapagos,biotech,BEL,,5127090.0,1,operating
CloudOn,enterprise,USA,2009.0,26140000.0,4,operating
Endologix,biotech,USA,,15000000.0,1,ipo
fluid Operations,enterprise,DEU,2008.0,5239600.0,1,operating
North Asia Resources,finance,HKG,,33000000.0,1,operating
Morega Systems,software,CAN,2007.0,20000000.0,2,operating
BiteHunter,search,USA,2010.0,800000.0,1,operating
Interlude,games_video,USA,2010.0,19250000.0,3,operating
Is That Odd,advertising,USA,2009.0,250000.0,1,operating
Cloudmeter,enterprise,USA,2007.0,5000000.0,1,acquired
"SCIenergy, Inc.",cleantech,USA,,33250000.0,3,operating
Virtual Incision,biotech,USA,,2000000.0,1,operating
MINDBODY,software,USA,2001.0,58000000.0,4,operating
Intelen,cleantech,USA,2011.0,610000.0,2,operating
ZEturf,web,MLT,2001.0,11373300.0,1,operating
Monarch Innovative Technologies,software,IND,1984.0,5500000.0,1,operating
AudiSoft Group,messaging,FRA,2010.0,5530000.0,1,operating
Insplorion,nanotech,SWE,2010.0,570966.0,1,operating
Prelert,software,USA,2009.0,3750000.0,1,operating
Particle Code,software,USA,2010.0,3000000.0,1,acquired
Greenext,software,FRA,2007.0,2000000.0,1,operating
Quadrille IngÃÂ©nierie,software,FRA,1998.0,2290000.0,1,operating
NeuroVigil,biotech,USA,2007.0,250000.0,2,operating
ITeam,hardware,USA,2004.0,1255957.0,2,operating
EcoDirect,cleantech,USA,2008.0,100000.0,1,operating
Unitrio Technology,network_hosting,THA,1980.0,2200000.0,1,operating
Allegorithmic,software,FRA,2003.0,1940000.0,1,operating
AriadNEXT,hardware,FRA,2010.0,1670000.0,1,operating
WorkFlex Solutions,software,USA,2009.0,1500000.0,1,operating
Acuitas Medical,medical,GBR,,1067276.0,2,operating
Aqua-tools,biotech,FRA,,8899100.0,1,operating
Yospace Enterprises,mobile,GBR,1999.0,932783.0,1,operating
Sylantro,web,USA,1998.0,70500000.0,3,acquired
Ateeda,semiconductor,GBR,2005.0,750566.0,1,operating
Sedimap,transportation,FRA,,1340000.0,2,operating
Limundo,ecommerce,CSS,2005.0,1109160.0,1,operating
TeleFlip,mobile,USA,2004.0,4900000.0,2,closed
Bluwan,network_hosting,GBR,2005.0,3272210.0,1,operating
Social Bicycles,transportation,USA,2010.0,1100000.0,1,operating
Kymab,biotech,GBR,,30400000.0,1,operating
Raptor Pharmaceuticals,biotech,USA,,15000000.0,1,ipo
Oasmia Pharmaceutical,biotech,SWE,,10198952.0,1,ipo
Mira Dx,biotech,USA,,4000000.0,1,operating
APEPTICO Forschung und Entwicklung,biotech,AUT,,3950000.0,1,operating
OyaGen,biotech,USA,2003.0,4892315.0,3,operating
Lazarus Therapeutics,biotech,USA,2006.0,100000.0,1,closed
VYou,web,USA,2009.0,3000000.0,1,operating
AwesomeTouch,software,USA,2010.0,59700.0,4,acquired
Zet Universe,software,USA,2010.0,12000.0,3,operating
Penny Auction Solutions,ecommerce,USA,,10000000.0,1,operating
Manzuo.com,advertising,CHN,,10000000.0,1,operating
Nortal AS,software,EST,2000.0,8990800.0,1,operating
Piku Media K.K.,web,JPN,2004.0,7350000.0,1,operating
Marcandi,ecommerce,GBR,2008.0,6190000.0,1,operating
iLEVEL Solutions,software,USA,2010.0,6000000.0,1,operating
The Bakery,software,FRA,2007.0,1300000.0,1,operating
TM3 Software,software,DEU,,660000.0,2,operating
Cinedigm,games_video,USA,2004.0,18442000.0,4,operating
Weston Software,software,USA,2007.0,1577460.0,2,operating
Smartio,hardware,FRA,,453000.0,1,operating
Connexica,software,GBR,2006.0,394842.0,1,operating
GeoVS,software,GBR,2009.0,378901.0,1,operating
Satin Technologies,software,USA,,322000.0,1,operating
Bvents,web,ISR,2009.0,200000.0,1,operating
EmerGeo Solutions,software,CAN,,194000.0,1,operating
Callaway Digital Arts,mobile,USA,1980.0,6000000.0,1,operating
Daybreak Intellectual Capital Solutions,enterprise,USA,2002.0,50000.0,1,operating
Rant Sports,sports,USA,2010.0,3000000.0,1,operating
TodoCast TV,games_video,USA,2009.0,1636120.0,1,operating
Adocu.com,network_hosting,USA,2008.0,500000.0,1,operating
Thinkfuse,enterprise,USA,2010.0,532000.0,2,acquired
Source Audio,other,USA,2007.0,1200000.0,1,operating
OpenSesame,education,USA,2011.0,2000000.0,1,operating
SimplyCast,advertising,CAN,2009.0,956411.0,1,operating
i-Optics,biotech,NLD,,5848920.0,1,operating
Venyu Solutions,enterprise,USA,,25000000.0,1,operating
Bluetest,software,SWE,,900728.0,1,operating
TransLattice,transportation,USA,2007.0,20132555.0,3,operating
EffiCity,real_estate,FRA,2007.0,5332740.0,1,operating
Flareo,search,USA,2010.0,700000.0,1,closed
Safe Technologies International,enterprise,USA,1987.0,5000000.0,1,operating
Vizi Labs,hardware,ISR,,4300000.0,1,closed
gShift Labs,software,CAN,2009.0,2069674.0,3,operating
Bluefields,sports,GBR,2010.0,1227418.0,3,operating
Off Track Planet,travel,USA,2009.0,700000.0,2,operating
Tasty Labs,web,USA,2010.0,3000000.0,1,acquired
Common Curriculum,education,USA,2009.0,16000000.0,1,operating
Vital Insight,enterprise,CAN,2005.0,20000000.0,1,operating
PathCentral,enterprise,USA,,14907283.0,3,acquired
MocoSpace,games_video,USA,2005.0,10500000.0,4,operating
DotGT,hardware,USA,2010.0,250000.0,1,closed
iQ Technologies,enterprise,USA,2009.0,3000000.0,1,operating
Intimate Bridge 2 Conception,manufacturing,USA,2009.0,4775000.0,2,operating
Unowhy,mobile,FRA,2007.0,3660720.0,1,operating
CRE Secure,ecommerce,USA,,3180000.0,1,operating
ShowUhow,enterprise,USA,,3000000.0,1,acquired
Tape TV,games_video,DEU,2008.0,6200000.0,1,operating
Netaplan,web,FRA,2007.0,2230000.0,1,operating
ConnectNigeria.com,search,NGA,2008.0,130000.0,1,operating
KOALA.CH,ecommerce,CHE,2010.0,3175200.0,3,operating
City Voice,search,USA,2008.0,1000000.0,1,closed
Picostorm Code Labs,web,CAN,2009.0,401201.0,1,closed
"Silverback Enterprise Group, Inc.",enterprise,USA,,11500000.0,1,operating
Karyopharm Therapeutics,biotech,USA,,246700000.0,7,ipo
HowAboutWe,web,USA,2009.0,22300000.0,3,operating
Fe3 Medical,biotech,USA,2008.0,6788958.0,2,operating
Adknowledge,advertising,USA,2004.0,248000000.0,2,operating
InSphero,biotech,CHE,2009.0,3840000.0,2,operating
Advitech,biotech,CAN,,1440000.0,1,operating
Integral Vision,hardware,USA,1978.0,18741270.0,3,operating
BlueTarp Financial,local,USA,1998.0,33500000.0,2,operating
PolyRemedy,health,USA,,20000000.0,1,operating
FirstBest,software,USA,2006.0,10000000.0,1,operating
paraBebes.com,ecommerce,ESP,2005.0,261560.0,1,operating
Phorest,software,IRL,2003.0,1867970.0,1,operating
Jigsaw,web,USA,2003.0,17950000.0,3,acquired
Practically Green,health,USA,2010.0,1750000.0,2,operating
Fabrus,biotech,USA,,2000000.0,1,operating
NetProspex,analytics,USA,2006.0,14500000.0,5,operating
Progeny Solar,cleantech,USA,,505000.0,1,operating
Red Foundry,mobile,USA,2010.0,1100000.0,1,operating
Lentigen,biotech,USA,,1200000.0,1,operating
RediLearning,education,USA,,1750000.0,1,operating
ThirdMotion,games_video,USA,2009.0,11000000.0,2,operating
AppRedeem,advertising,USA,2010.0,700000.0,1,operating
OKKAM,enterprise,ITA,2010.0,139260.0,1,operating
Leadformance,software,FRA,2007.0,2500000.0,2,operating
Segmint,finance,USA,2007.0,5968977.0,2,operating
Backblaze,software,USA,2007.0,5000000.0,1,operating
Wrightspeed,cleantech,USA,2005.0,10000000.0,2,operating
Dun & Bradstreet Credibility Corp.,finance,USA,2010.0,100000000.0,1,operating
Neptune Mobile Devices,software,USA,2009.0,100000.0,1,operating
Wylio,search,USA,2010.0,1000.0,1,operating
Mintigo,analytics,USA,2009.0,19000000.0,2,operating
REAC Fuel,cleantech,SWE,,4500000.0,1,operating
Eventials,web,BRA,2010.0,90000.0,2,operating
Applix,enterprise,ITA,2010.0,4807850.0,2,operating
Taste Indy Food Tours,hospitality,USA,2010.0,100000.0,1,operating
Waterfall Mobile,software,USA,2005.0,3700000.0,1,operating
RGM Group,advertising,USA,2004.0,21000000.0,1,operating
MyoScience,biotech,USA,2005.0,97000000.0,3,operating
HealOr,biotech,ISR,,7500000.0,1,operating
Ozmo Devices,hardware,USA,2004.0,37539900.0,5,operating
EntomoPharm,biotech,DNK,,1010000.0,1,operating
Orthos,biotech,GBR,,1327462.0,1,operating
Chi2gel,biotech,ISR,,658000.0,1,operating
ChromoTek,biotech,DEU,,510000.0,1,operating
DuraFizz,biotech,USA,,250000.0,1,operating
Fenix Biotech,biotech,ESP,,243000.0,1,operating
Orega Biotech,biotech,FRA,,3710000.0,1,operating
Anaconda Pharma,biotech,FRA,,3240000.0,1,operating
Ommven,ecommerce,GBR,2010.0,120000.0,1,operating
OrderUp,ecommerce,USA,2009.0,1025000.0,2,operating
